"","session","mirrorFirst","ID","boxes","imistake","pred","prob","type","taskName","CR1","CR2","CR3","sex","major","math","economics","cuM","cuL","precisionL","precisionM","similarity","attnBoxL","attnBoxM","attnPayL","attnPayM","repeated","mirror","lottery","r_mirror","r_lottery","time_mirror","time_lottery","time_r_mirror","time_r_lottery","noiseL","noiseM","noise","elicitation","multiplier","treatment"
"5474",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,-2.5,10,"L","L10","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,1,-6.5,-14.5,-6.5,-20.5,NA,NA,NA,NA,4,7,5.5,"MPL",-1,"main"
"5475",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,-6.5,25,"L","L25","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,-17.5,-15.5,0,0,8.89999999999998,16.2,NA,NA,4,7,5.5,"MPL",-1,"main"
"5476",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,-12.5,50,"L","L50","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,-13.5,-15.5,0,0,9.19999999999998,14.7,NA,NA,4,7,5.5,"MPL",-1,"main"
"5477",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,-18.5,75,"L","L75","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,-19.5,-14.5,0,0,11.9,69.0000000000004,NA,NA,4,7,5.5,"MPL",1,"main"
"5478",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,-22.5,90,"L","L90","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,-18.5,-23.5,0,0,8.09999999999999,12,NA,NA,4,7,5.5,"MPL",1,"main"
"5479",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,0,50,"A","A10","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,27,1,0,0,16.4,6.19999999999999,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5480",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,0,50,"A","A15","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,19,21,0,0,30.5000000000002,8.49999999999999,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5481",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,2.5,10,"G","G10","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,1.5,1.5,0,0,9.39999999999998,6.99999999999999,NA,NA,5,8.5,6.75,"MPL",1,"main"
"5482",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,6.5,25,"G","G25","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,9.5,7.5,0,0,13.8,13.6,NA,NA,5,8.5,6.75,"MPL",1,"main"
"5483",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,12.5,50,"G","G50","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,12.5,9.5,0,0,6.29999999999999,7.09999999999999,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5484",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,18.5,75,"G","G75","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,25.5,25.5,0,0,4.3,3.7,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5485",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,22.5,90,"G","G90","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,1,25.5,25.5,25.5,25.5,NA,NA,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5486",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,-2.5,10,"L","L10","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,-0.5,-13.5,0,0,13.8,12.9,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5487",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,-6.5,25,"L","L25","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,-17.5,-14.5,0,0,9.79999999999998,11.1,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5488",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,-12.5,50,"L","L50","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,-12.5,-14.5,0,0,10.2,5.3,NA,NA,5,8.5,6.75,"MPL",-1,"main"
"5489",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,-18.5,75,"L","L75","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,0,-23.5,-15.5,0,0,7.29999999999999,8.29999999999999,NA,NA,5,8.5,6.75,"MPL",1,"main"
"5490",4,TRUE,"5f4e7311fe19f004679bd5c0",100,FALSE,-22.5,90,"L","L90","4 days","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",70,36,10,93,"I followed identical strategies.",100,100,100,100,1,-6.5,-13.5,-23.5,-23.5,NA,NA,NA,NA,5,8.5,6.75,"MPL",1,"main"
"5491",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,0,50,"A","A10","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,1,11,29,11,29,NA,NA,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5492",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,0,50,"A","A15","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,15,29,0,0,14.1,12.7,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5493",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,2.5,10,"G","G10","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,1,2.5,9.5,22.5,8.5,NA,NA,NA,NA,0.5,10,5.25,"MPL",1,"main"
"5494",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,6.5,25,"G","G25","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,18.5,6.5,0,0,12.1,28.1000000000001,NA,NA,0.5,10,5.25,"MPL",1,"main"
"5495",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,12.5,50,"G","G50","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,12.5,14.5,0,0,24.6000000000001,19.2,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5496",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,18.5,75,"G","G75","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,18.5,14.5,0,0,52.8000000000005,11.3,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5497",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,22.5,90,"G","G90","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,22.5,14.5,0,0,21.9,11.9,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5498",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,-2.5,10,"L","L10","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,-2.5,-10.5,0,0,51.2000000000005,12.4,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5499",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,-6.5,25,"L","L25","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,-6.5,-15.5,0,0,42.9000000000003,11.4,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5500",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,-12.5,50,"L","L50","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,-18.5,-15.5,0,0,14.2,12.5,NA,NA,0.5,10,5.25,"MPL",-1,"main"
"5501",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,-18.5,75,"L","L75","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,-18.5,-17.5,0,0,15.5,11.3,NA,NA,0.5,10,5.25,"MPL",1,"main"
"5502",4,TRUE,"5f5e401d77501a6b82743d56",100,FALSE,-22.5,90,"L","L90","4 days","20","10000","Female","Foreign Language","Single university-level course","High school",65,41,25,80,"I followed totally different strategies",88,93,100,100,0,-18.5,-18.5,0,0,29.3000000000001,19.6,NA,NA,0.5,10,5.25,"MPL",1,"main"
"5503",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,0,50,"A","A10","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,1,11,9,11,11,NA,NA,NA,NA,1,0,0.5,"MPL",-1,"main"
"5504",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,0,50,"A","A15","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,15,15,0,0,24.2000000000001,25.1000000000001,NA,NA,1,0,0.5,"MPL",-1,"main"
"5505",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,2.5,10,"G","G10","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,2.5,12.5,0,0,46.2000000000004,20.2,NA,NA,1,0,0.5,"MPL",1,"main"
"5506",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,6.5,25,"G","G25","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,6.5,6.5,0,0,24.6000000000001,27.4000000000001,NA,NA,1,0,0.5,"MPL",1,"main"
"5507",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,12.5,50,"G","G50","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,12.5,12.5,0,0,12.2,15.2,NA,NA,1,0,0.5,"MPL",-1,"main"
"5508",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,18.5,75,"G","G75","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,18.5,18.5,0,0,23.6000000000001,29.7000000000002,NA,NA,1,0,0.5,"MPL",-1,"main"
"5509",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,22.5,90,"G","G90","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,1,22.5,22.5,22.5,22.5,NA,NA,NA,NA,1,0,0.5,"MPL",-1,"main"
"5510",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,-2.5,10,"L","L10","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,-2.5,-2.5,0,0,38.8000000000003,28.5000000000001,NA,NA,1,0,0.5,"MPL",-1,"main"
"5511",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,-6.5,25,"L","L25","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,-12.5,-6.5,0,0,29.8000000000002,28.7000000000001,NA,NA,1,0,0.5,"MPL",-1,"main"
"5512",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,-12.5,50,"L","L50","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,-12.5,-12.5,0,0,12.8,16,NA,NA,1,0,0.5,"MPL",-1,"main"
"5513",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,-18.5,75,"L","L75","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,-18.5,-18.5,0,0,18.8,36.2000000000002,NA,NA,1,0,0.5,"MPL",1,"main"
"5514",4,FALSE,"5f60d14a4b540f04a9473cb7",100,FALSE,-22.5,90,"L","L90","12 days","10","lost $1000","Female","Science/Engineering","Two or more university-level courses","No course",90,90,90,90,"I followed identical strategies.",50,50,100,100,0,-22.5,-22.5,0,0,25.6000000000001,73.3000000000001,NA,NA,1,0,0.5,"MPL",1,"main"
"5515",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,0,50,"A","A10","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,1,9,19,5,21,NA,NA,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5516",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,0,50,"A","A15","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,19,21,0,0,17,55.3000000000005,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5517",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,2.5,10,"G","G10","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,1,2.5,25.5,2.5,4.5,NA,NA,NA,NA,11.5,2,6.75,"MPL",1,"main"
"5518",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,6.5,25,"G","G25","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,2.5,9.5,0,0,7.89999999999999,24.4000000000001,NA,NA,11.5,2,6.75,"MPL",1,"main"
"5519",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,12.5,50,"G","G50","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,4.5,4.5,0,0,16.7,15.8,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5520",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,18.5,75,"G","G75","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,25.5,4.5,0,0,19.9,30.4000000000002,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5521",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,22.5,90,"G","G90","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,25.5,24.5,0,0,39.2000000000003,49.6000000000004,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5522",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,-2.5,10,"L","L10","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,-14.5,-15.5,0,0,28.9000000000001,42.7000000000003,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5523",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,-6.5,25,"L","L25","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,-20.5,-20.5,0,0,16.3,30.1000000000002,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5524",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,-12.5,50,"L","L50","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,-15.5,-5.5,0,0,55.2000000000005,246.89999999999,NA,NA,11.5,2,6.75,"MPL",-1,"main"
"5525",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,-18.5,75,"L","L75","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,-20.5,-25.5,0,0,15.5,44.9000000000004,NA,NA,11.5,2,6.75,"MPL",1,"main"
"5526",4,FALSE,"5f63a30a09bd340c84c6688d",100,FALSE,-22.5,90,"L","L90","6","20","7000","Female","Science/Engineering","Single university-level course","High school",70,80,100,100,"I followed identical strategies.",100,100,100,100,0,-20.5,-25.5,0,0,10.6,11.9,NA,NA,11.5,2,6.75,"MPL",1,"main"
"5527",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,0,50,"A","A10","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,1,11,29,11,39,NA,NA,NA,NA,5,0.5,2.75,"MPL",-1,"main"
"5528",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,0,50,"A","A15","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,0,15,9,0,0,25.9000000000001,19.2,NA,NA,5,0.5,2.75,"MPL",-1,"main"
"5529",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,2.5,10,"G","G10","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,0,12.5,3.5,0,0,28.1000000000001,18.6,NA,NA,5,0.5,2.75,"MPL",1,"main"
"5530",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,6.5,25,"G","G25","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,0,12.5,7.5,0,0,20.6,31.8000000000002,NA,NA,5,0.5,2.75,"MPL",1,"main"
"5531",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,12.5,50,"G","G50","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,0,12.5,11.5,0,0,30.3000000000002,9.99999999999998,NA,NA,5,0.5,2.75,"MPL",-1,"main"
"5532",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,18.5,75,"G","G75","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,0,18.5,11.5,0,0,43.0000000000003,27.5000000000001,NA,NA,5,0.5,2.75,"MPL",-1,"main"
"5533",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,22.5,90,"G","G90","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,1,21.5,19.5,20.5,19.5,NA,NA,NA,NA,5,0.5,2.75,"MPL",-1,"main"
"5534",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,-2.5,10,"L","L10","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,0,-22.5,-10.5,0,0,15.2,22.9000000000001,NA,NA,5,0.5,2.75,"MPL",-1,"main"
"5535",4,TRUE,"5f6f44e9451a3b0836b5d32c",100,FALSE,-6.5,25,"L","L25","4","10","lost money","Male","Other","High school","High school",50,70,75,60,"I followed mostly similar strategies.",100,70,100,100,0,-8.5,-15.5,0,0,23.9000000000001,13.4,NA,NA,5,0.5,2.75,"MPL",-1,"main"
